ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782683675,0,4096,4096,0,0,0,0,0,0,24576,444720,921600,346,57122,short,200,-200,-200,-200,200,-200,-200,-200,100
1782683684,0,4096,4096,0,0,0,0,0,0,4096,141518,921600,111,19846,short,-200,200,-200,-200,200,-200,-200,-200,100
1782683685,0,4096,4096,0,0,0,0,0,0,6144,141196,921600,110,22809,short,-200,200,-200,-200,200,-200,-200,-200,100
1782683686,0,4096,4096,0,0,0,0,0,0,8192,141229,921600,111,21114,short,-200,200,-200,-200,200,-200,-200,-200,100
1782683687,0,4096,4096,0,0,0,0,0,0,12288,141349,921600,111,19705,short,-200,200,-200,-200,200,-200,-200,-200,100
1782683688,0,4096,4096,0,0,0,0,0,0,16384,154345,921600,120,11217,short,-200,200,-200,-200,200,-200,-200,-200,100
1782683690,0,4096,4096,0,0,0,0,0,0,24576,132568,921600,103,1385,short,-200,200,-200,-200,200,-200,-200,-200,100
1782683697,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,0,FULL,200,200,-200,-200,200,-200,-200,-200,100
1782683699,0,4096,4096,0,0,0,0,0,0,4096,920916,921600,718,1885,short,200,200,-200,-200,200,-200,-200,-200,100
1782683699,0,4096,4096,0,0,0,0,0,0,6144,169555,921600,134,38074,short,200,200,-200,-200,200,-200,-200,-200,100
1782683700,0,4096,4096,0,0,0,0,0,0,8192,159183,921600,133,39095,short,200,200,-200,-200,200,-200,-200,-200,100
1782683701,0,4096,4096,0,0,0,0,0,0,12288,169564,921600,132,41075,short,200,200,-200,-200,200,-200,-200,-200,100
1782683703,0,4096,4096,0,0,0,0,0,0,16384,169542,921600,133,37700,short,200,200,-200,-200,200,-200,-200,-200,100
1782683704,0,4096,4096,0,0,0,0,0,0,24576,170780,921600,133,36482,short,200,200,-200,-200,200,-200,-200,-200,100
1782683713,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,-200,-200,200,-200,200,-200,-200,-200,100
1782683714,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,-200,-200,200,-200,200,-200,-200,-200,100
1782683715,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10049,FULL,-200,-200,200,-200,200,-200,-200,-200,100
1782683716,0,4096,4096,0,0,0,0,0,0,12288,513450,921600,401,48432,short,-200,-200,200,-200,200,-200,-200,-200,100
1782683717,0,4096,4096,0,0,0,0,0,0,16384,513466,921600,401,49665,short,-200,-200,200,-200,200,-200,-200,-200,100
1782683718,0,4096,4096,0,0,0,0,0,0,24576,550218,921600,430,8817,short,-200,-200,200,-200,200,-200,-200,-200,100
1782683727,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,200,-200,200,-200,200,-200,-200,-200,100
1782683728,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,200,-200,200,-200,200,-200,-200,-200,100
1782683729,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10049,FULL,200,-200,200,-200,200,-200,-200,-200,100
1782683730,0,4096,4096,0,0,0,0,0,0,12288,538063,921600,420,21720,short,200,-200,200,-200,200,-200,-200,-200,100
1782683731,0,4096,4096,0,0,0,0,0,0,16384,537231,921600,420,20972,short,200,-200,200,-200,200,-200,-200,-200,100
1782683732,0,4096,4096,0,0,0,0,0,0,24576,530045,921600,421,23233,short,200,-200,200,-200,200,-200,-200,-200,100
1782683741,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,-200,200,200,-200,200,-200,-200,-200,100
1782683742,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10049,FULL,-200,200,200,-200,200,-200,-200,-200,100
1782683743,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10049,FULL,-200,200,200,-200,200,-200,-200,-200,100
1782683744,0,4096,4096,0,0,0,0,0,0,12288,257208,921600,200,1489,short,-200,200,200,-200,200,-200,-200,-200,100
1782683745,0,4096,4096,0,0,0,0,0,0,16384,257259,921600,201,65513,short,-200,200,200,-200,200,-200,-200,-200,100
1782683747,0,4096,4096,0,0,0,0,0,0,24576,257230,921600,201,3569,short,-200,200,200,-200,200,-200,-200,-200,100
1782683755,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10194,FULL,200,200,200,-200,200,-200,-200,-200,100
1782683756,0,4096,4096,0,0,0,0,0,0,6144,921600,921600,720,10196,FULL,200,200,200,-200,200,-200,-200,-200,100
1782683757,0,4096,4096,0,0,0,0,0,0,8192,921600,921600,720,10213,FULL,200,200,200,-200,200,-200,-200,-200,100
1782683758,0,4096,4096,0,0,0,0,0,0,12288,921600,921600,720,10195,FULL,200,200,200,-200,200,-200,-200,-200,100
1782683759,0,4096,4096,0,0,0,0,0,0,16384,293504,921600,230,28057,short,200,200,200,-200,200,-200,-200,-200,100
1782683761,0,4096,4096,0,0,0,0,0,0,24576,292999,921600,229,28479,short,200,200,200,-200,200,-200,-200,-200,100
1782683770,0,4096,4096,0,0,0,0,0,0,4096,921600,921600,720,10049,FULL,-200,-200,-200,200,200,-200,-200,-200,100
1782683770,0,4096,4096,0,0,0,0,0,0,6144,199973,921600,172,44225,short,-200,-200,-200,200,200,-200,-200,-200,100
1782683771,0,4096,4096,0,0,0,0,0,0,8192,197382,921600,172,45665,short,-200,-200,-200,200,200,-200,-200,-200,100
