ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y
1782671315,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11277,FULL,100,100,-100,-100,-100,100,100,-100
1782671316,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11275,FULL,100,100,-100,-100,-100,100,100,-100
1782671317,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11277,FULL,100,100,-100,-100,-100,100,100,-100
1782671326,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,100,100,-100
1782671327,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,100,100,-100
1782671328,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,100,100,-100
1782671329,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,100,100,-100
1782671330,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,100,100,-100
1782671331,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,100,100,-100
1782671340,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,100,100,-100
1782671341,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,100,100,-100
1782671342,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,100,100,-100
1782671343,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,100,100,-100
1782671344,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,100,100,-100
1782671346,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,100,100,-100
1782671355,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,100,100,-100
1782671355,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,100,100,-100
1782671356,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,100,100,-100
1782671357,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,100,100,-100
1782671359,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,100,100,-100
1782671360,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,100,100,-100
1782671369,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11274,FULL,100,100,100,-100,-100,100,100,-100
1782671370,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11296,FULL,100,100,100,-100,-100,100,100,-100
1782671371,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11302,FULL,100,100,100,-100,-100,100,100,-100
1782671372,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11279,FULL,100,100,100,-100,-100,100,100,-100
1782671373,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11282,FULL,100,100,100,-100,-100,100,100,-100
1782671374,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11300,FULL,100,100,100,-100,-100,100,100,-100
1782671383,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,100,100,-100
1782671384,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,100,100,-100
1782671385,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,100,100,-100
1782671386,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,100,100,-100
1782671387,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,100,100,-100
1782671388,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,-100,100,100,-100
1782671397,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,100,100,-100
1782671398,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,100,100,-100
1782671399,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,100,100,-100
1782671400,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,100,100,-100
1782671401,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,100,100,-100
1782671403,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,-100,100,-100,100,100,-100
1782671411,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,100,100,-100
1782671412,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,100,100,-100
1782671413,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,100,100,-100
1782671414,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,100,100,-100
1782671415,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,100,100,-100
1782671417,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,-100,100,-100,100,100,-100
1782671426,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11466,FULL,100,100,-100,100,-100,100,100,-100
1782671427,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11466,FULL,100,100,-100,100,-100,100,100,-100
1782671427,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11467,FULL,100,100,-100,100,-100,100,100,-100
1782671429,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11467,FULL,100,100,-100,100,-100,100,100,-100
1782671430,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11474,FULL,100,100,-100,100,-100,100,100,-100
1782671431,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11490,FULL,100,100,-100,100,-100,100,100,-100
1782671440,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,100,100,-100
1782671441,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,100,100,-100
1782671442,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,100,100,-100
1782671443,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,100,100,-100
1782671444,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,100,100,-100
1782671445,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,100,100,-100,100,100,-100
1782671454,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,100,100,-100
1782671455,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,100,100,-100
1782671456,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,100,100,-100
1782671457,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,100,100,-100
1782671458,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,100,100,-100
1782671459,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,100,100,-100,100,100,-100
1782671468,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,100,100,-100
1782671469,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,100,100,-100
1782671470,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,100,100,-100
1782671471,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,100,100,-100
1782671472,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,100,100,-100
1782671474,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,100,100,-100,100,100,-100
1782671482,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11274,FULL,100,100,100,100,-100,100,100,-100
1782671483,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11296,FULL,100,100,100,100,-100,100,100,-100
1782671484,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11272,FULL,100,100,100,100,-100,100,100,-100
1782671485,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11276,FULL,100,100,100,100,-100,100,100,-100
1782671487,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11278,FULL,100,100,100,100,-100,100,100,-100
1782671488,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11286,FULL,100,100,100,100,-100,100,100,-100
1782671497,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,100,100,-100
1782671498,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,100,100,-100
1782671499,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,100,100,-100
1782671500,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,100,100,-100
1782671501,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,100,100,-100
1782671502,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,100,100,100,-100
1782671511,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,100,100,-100
1782671512,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,100,100,-100
1782671513,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,100,100,-100
1782671514,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,100,100,-100
1782671515,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,100,100,-100
1782671516,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,100,100,100,-100
1782671525,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,100,100,-100
1782671526,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,100,100,-100
1782671527,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,100,100,-100
1782671528,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,100,100,-100
1782671529,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,100,100,-100
1782671531,0,4096,4096,0,0,0,0,0,0,24576,458896,2073600,239,65047,short,-100,100,-100,-100,100,100,100,-100
1782671539,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11479,FULL,100,100,-100,-100,100,100,100,-100
1782671540,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11481,FULL,100,100,-100,-100,100,100,100,-100
1782671541,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11470,FULL,100,100,-100,-100,100,100,100,-100
1782671542,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11469,FULL,100,100,-100,-100,100,100,100,-100
1782671543,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11480,FULL,100,100,-100,-100,100,100,100,-100
1782671545,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11507,FULL,100,100,-100,-100,100,100,100,-100
1782671554,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,100,100,-100
1782671554,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,100,100,-100
1782671555,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,100,100,-100
1782671556,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,100,100,-100
1782671558,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,100,100,-100
1782671559,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,100,100,100,-100
1782671568,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,100,100,-100
1782671569,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,100,100,-100
1782671570,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,100,100,-100
1782671571,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,100,100,-100
1782671572,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,100,100,-100
1782671573,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,100,-100,100,100,100,-100
1782671582,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,100,100,-100
1782671583,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,100,100,-100
1782671584,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,100,100,-100
1782671585,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,100,100,-100
1782671586,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,100,100,-100
1782671587,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,100,-100,100,100,100,-100
1782671596,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11282,FULL,100,100,100,-100,100,100,100,-100
1782671597,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11285,FULL,100,100,100,-100,100,100,100,-100
1782671598,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11295,FULL,100,100,100,-100,100,100,100,-100
1782671599,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11275,FULL,100,100,100,-100,100,100,100,-100
1782671600,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11294,FULL,100,100,100,-100,100,100,100,-100
1782671602,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11277,FULL,100,100,100,-100,100,100,100,-100
1782671610,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,100,100,-100
1782671611,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,100,100,-100
1782671612,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,100,100,-100
1782671613,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,100,100,-100
1782671614,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,100,100,-100
1782671616,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,100,100,100,100,-100
1782671625,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,100,100,-100
1782671625,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,100,100,-100
1782671626,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,100,100,-100
1782671627,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,100,100,-100
1782671629,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,100,100,-100
1782671630,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,-100,100,100,100,100,-100
1782671639,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,100,100,-100
1782671640,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,100,100,-100
1782671641,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,100,100,-100
1782671642,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,100,100,-100
1782671643,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,100,100,-100
1782671644,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,-100,100,100,100,100,-100
1782671653,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11276,FULL,100,100,-100,100,100,100,100,-100
1782671654,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11277,FULL,100,100,-100,100,100,100,100,-100
1782671655,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11278,FULL,100,100,-100,100,100,100,100,-100
1782671656,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11284,FULL,100,100,-100,100,100,100,100,-100
1782671657,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11278,FULL,100,100,-100,100,100,100,100,-100
1782671658,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11283,FULL,100,100,-100,100,100,100,100,-100
1782671667,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,100,100,-100
1782671668,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,100,100,-100
1782671669,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,100,100,-100
1782671670,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,100,100,-100
1782671671,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,100,100,-100
1782671673,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,100,100,100,100,100,-100
1782671681,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,100,100,-100
1782671682,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,100,100,-100
1782671683,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,100,100,-100
1782671684,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,100,100,-100
1782671686,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,100,100,-100
1782671687,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,100,-100,100,100,100,100,100,-100
1782671696,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,100,100,-100
1782671697,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,100,100,-100
1782671698,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,100,100,-100
1782671699,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,100,100,-100
1782671700,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,100,100,-100
1782671701,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,100,100,100,100,100,100,-100
1782671710,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11463,FULL,100,100,100,100,100,100,100,-100
1782671711,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11466,FULL,100,100,100,100,100,100,100,-100
1782671712,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11479,FULL,100,100,100,100,100,100,100,-100
1782671713,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11470,FULL,100,100,100,100,100,100,100,-100
1782671714,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11482,FULL,100,100,100,100,100,100,100,-100
1782671715,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11463,FULL,100,100,100,100,100,100,100,-100
1782671724,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,-100,-100,100
1782671725,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,-100,-100,100
1782671726,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,-100,-100,100
1782671727,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,-100,-100,100
1782671728,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,-100,-100,100
1782671730,0,4096,4096,0,0,0,0,0,0,24576,2073600,2073600,1080,11127,FULL,-100,-100,-100,-100,-100,-100,-100,100
1782671738,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,-100,-100,100
1782671739,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,-100,-100,100
1782671740,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,-100,-100,100
1782671741,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,-100,-100,100
1782671742,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,-100,-100,-100,-100,-100,-100,100
1782671744,0,4096,4096,0,0,0,0,0,0,24576,609563,2073600,317,25392,short,100,-100,-100,-100,-100,-100,-100,100
1782671753,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,-100,-100,100
1782671753,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,-100,-100,100
1782671754,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,-100,-100,100
1782671755,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,-100,-100,-100,100
1782671757,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,0,FULL,-100,100,-100,-100,-100,-100,-100,100
1782671758,0,4096,4096,0,0,0,0,0,0,24576,473627,2073600,246,42051,short,-100,100,-100,-100,-100,-100,-100,100
1782671767,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11495,FULL,100,100,-100,-100,-100,-100,-100,100
1782671768,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11465,FULL,100,100,-100,-100,-100,-100,-100,100
1782671769,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11473,FULL,100,100,-100,-100,-100,-100,-100,100
1782671770,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11498,FULL,100,100,-100,-100,-100,-100,-100,100
1782671771,0,4096,4096,0,0,0,0,0,0,16384,504456,2073600,262,8195,short,100,100,-100,-100,-100,-100,-100,100
1782671772,0,4096,4096,0,0,0,0,0,0,24576,472309,2073600,263,7856,short,100,100,-100,-100,-100,-100,-100,100
1782671781,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,-100,-100,100
1782671782,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,-100,-100,100
1782671783,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,-100,-100,100
1782671784,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,-100,-100,100
1782671785,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,-100,-100,100,-100,-100,-100,-100,100
1782671786,0,4096,4096,0,0,0,0,0,0,24576,675596,2073600,351,22806,short,-100,-100,100,-100,-100,-100,-100,100
1782671795,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,-100,-100,100
1782671796,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,-100,-100,100
1782671797,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,-100,-100,100
1782671798,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,-100,100,-100,-100,-100,-100,100
1782671799,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,0,FULL,100,-100,100,-100,-100,-100,-100,100
1782671801,0,4096,4096,0,0,0,0,0,0,24576,687156,2073600,357,12135,short,100,-100,100,-100,-100,-100,-100,100
1782671809,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,-100,-100,100
1782671810,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,-100,-100,100
1782671811,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,-100,-100,100
1782671812,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,100,-100,-100,-100,-100,100
