ts,rot,invx,invy,panx,pany,ks_h,ks_v,pin_x,pin_y,lead,opix,opix_exp,eol,starved,result,tl_x,tl_y,tr_x,tr_y,br_x,br_y,bl_x,bl_y,scale_pct
1782674753,0,4096,4096,0,0,0,0,-20,-20,24576,453383,2073600,236,62852,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674762,0,4096,4096,0,0,0,0,-10,-10,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674763,0,4096,4096,0,0,0,0,-10,-10,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674764,0,4096,4096,0,0,0,0,-10,-10,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674765,0,4096,4096,0,0,0,0,-10,-10,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674766,0,4096,4096,0,0,0,0,-10,-10,16384,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674767,0,4096,4096,0,0,0,0,-10,-10,24576,454914,2073600,237,65058,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674776,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674777,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674778,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674779,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674780,0,4096,4096,0,0,0,0,0,0,16384,455023,2073600,237,63548,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674781,0,4096,4096,0,0,0,0,0,0,24576,454982,2073600,238,65333,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674790,0,4096,4096,0,0,0,0,10,10,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674791,0,4096,4096,0,0,0,0,10,10,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674792,0,4096,4096,0,0,0,0,10,10,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674793,0,4096,4096,0,0,0,0,10,10,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674794,0,4096,4096,0,0,0,0,10,10,16384,450777,2073600,234,6044,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674795,0,4096,4096,0,0,0,0,10,10,24576,450756,2073600,234,5736,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674804,0,4096,4096,0,0,0,0,20,20,4096,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674805,0,4096,4096,0,0,0,0,20,20,6144,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674806,0,4096,4096,0,0,0,0,20,20,8192,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674807,0,4096,4096,0,0,0,0,20,20,12288,2073600,2073600,1080,11127,FULL,-100,100,-100,-100,100,-100,-100,-100,100
1782674808,0,4096,4096,0,0,0,0,20,20,16384,458079,2073600,238,61205,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674809,0,4096,4096,0,0,0,0,20,20,24576,457653,2073600,239,742,short,-100,100,-100,-100,100,-100,-100,-100,100
1782674819,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11127,FULL,100,100,-100,-100,100,-100,100,-100,90
1782674820,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11127,FULL,100,100,-100,-100,100,-100,100,-100,90
1782674821,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11127,FULL,100,100,-100,-100,100,-100,100,-100,90
1782674822,0,4096,4096,0,0,0,0,0,0,12288,2073600,2073600,1080,11127,FULL,100,100,-100,-100,100,-100,100,-100,90
1782674823,0,4096,4096,0,0,0,0,0,0,16384,2073600,2073600,1080,11127,FULL,100,100,-100,-100,100,-100,100,-100,90
1782674824,0,4096,4096,0,0,0,0,0,0,24576,598976,2073600,312,42004,short,100,100,-100,-100,100,-100,100,-100,90
1782674833,0,4096,4096,0,0,0,0,0,0,4096,2073600,2073600,1080,11283,FULL,100,100,-100,-100,100,-100,100,-100,95
1782674834,0,4096,4096,0,0,0,0,0,0,6144,2073600,2073600,1080,11287,FULL,100,100,-100,-100,100,-100,100,-100,95
1782674835,0,4096,4096,0,0,0,0,0,0,8192,2073600,2073600,1080,11283,FULL,100,100,-100,-100,100,-100,100,-100,95
